id	filename	md5	size	state
cfbe90d1-7df3-4dfe-be25-9c2307f3f106	TCGA-XF-A8HI.737E5709-0C1B-488C-B915-84F26A4B86D8.PDF	f31bea7b86588a6526cc32c43b306636	605545	released
2922fafc-33d0-4937-aede-4bdac25562f0	TCGA-BLCA.6f300c94-3942-40df-b7d6-4298517ebe5b.ascat2.allelic_specific.seg.txt	1d9dcaa4e10c13674c1415a85ba6de7c	11115	released
c430482d-1011-4757-af28-371040217d84	aa26abd1-0730-4865-b4a0-c2af87ff0634_noid_Grn.idat	2c2fdea54689db01e8220d94d1d1e277	8095272	released
9f54fd5a-7de4-44f7-93c8-043f5f5d4fb4	83f26859-f812-4a83-9320-6a1ec2caf787.mirbase21.mirnas.quantification.txt	c4580cdda44b6d0a67e9decae12ec067	50322	released
3325b199-b69c-4c4a-bd3e-bbf9ed51a886	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_H09_1487138.nocnv_grch38.seg.v2.txt	6e69256382d78f5d392426e39bc6f695	22649	released
6b411086-856c-419d-a0ab-0953dfd04234	TCGA_BLCA.c6c8dd67-9e8a-41bf-9215-51ec953f8230.wxs.MuTect2.somatic_annotation.vcf.gz	bc2f3eb991513780548c4c21fe60bdec	1574799	released
d518ad22-2cf9-4eec-ab65-242169ec187e	16f0bc4f-f46e-4424-a892-3ae110fbd024.wxs.pindel.raw_somatic_mutation.vcf.gz	19a0637b235f92c3248ae64be607c712	49948	released
ba2b656d-cbeb-4a7b-8c54-eec9c1dc8b4e	nationwidechildrens.org_ssf.TCGA-DK-AA6M.xml	759d734be157c4be118212523c456416	16661	released
5d33e598-d49d-4b22-80d1-8cce5bef7afe	TCGA_BLCA.9e906ce4-3723-4892-a5a2-c139828efe7d.wxs.Pindel.somatic_annotation.vcf.gz	19427dcda2a5cf91465f7cb8edeb5f0f	389355	released
7f0c5e2f-dcee-4004-b80f-e807f3f06969	d7b2ff08-39a2-413f-b9c2-f28c964cca9b.rna_seq.chimeric.gdc_realn.bam	47a80326ed1ff53a4c2f88a17ad0d334	34439427	released
3c1cb2bb-6249-45d1-94f9-ac25b428219c	d7b2ff08-39a2-413f-b9c2-f28c964cca9b.rna_seq.augmented_star_gene_counts.tsv	25aad1d9cb0d16296e753fd5be33b1dc	4219703	released
cbeced80-71cb-45d7-a637-c14a0a649a59	TCGA-BLCA.407f55ad-0ca4-4b72-994a-9219b32039d0.star_fusion.rna_fusion.tsv	f1176b1cd4cda23ba1f0139a0a2de459	4301	released
e8d4657f-8d97-4073-8f7c-8092d6c4104d	nationwidechildrens.org_biospecimen.TCGA-DK-AA77.xml	281cd7838dc5d361bc7cb144d8b09ebf	53906	released
c2a8808a-97d5-4af0-85dc-31706260d934	210c3cc3-d28b-4c53-9518-291f20fa3a33_noid_Red.idat	5e4708db4dc7f12894777832342f7b79	8095296	released
21d0df5c-bc72-4a0b-87f3-0efdcb001d95	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_H09_1487138.birdseed.data.txt	2db34dfd67c50b98dd8bbf165ef807e8	20850928	released
06149a76-4ff8-49c0-b216-f282fe1da94f	TCGA-DK-AA6M.C1106CFA-9382-4748-927C-E46BA18D4991.PDF	fcd67fd968617561ea6011a25f6d0c13	84925	released
4bd8a387-aaf6-4b54-a768-203fb3a896cc	eefb7c54-5aa1-4c03-a671-9871d5275bf1.rna_seq.chimeric.gdc_realn.bam	5be2ca2efaf7f2708fc3091f42c547df	51184688	released
43bdcc71-7d5c-4be3-b115-4f488ca6b9be	eefb7c54-5aa1-4c03-a671-9871d5275bf1.rna_seq.genomic.gdc_realn.bam	51c49ef97f1402f8f55014c4780a861b	5007652007	released
a0b0688e-1207-4805-a46a-3087dfd534fc	f6d7d30e-f720-4a93-9c23-41d64a2dac83.wxs.varscan2.raw_somatic_mutation.vcf.gz	13d5c6edfc2a5df8ab69f92fa2251bda	31053	released
3e16c8d3-4dc1-47aa-8789-8e5e092e4b16	193fc5c9-446a-4e11-b429-795095578b80.wxs.aliquot_ensemble_masked.maf.gz	96a843c48ef1e603faa797544176e3d7	138903	released
dcae22ed-2e61-4cde-8461-ad88b0096232	7f7b91c5-346e-478d-b9ca-a3df2010d480_wxs_gdc_realn.bam	d034f8d172f10df0db84e2abd688f12f	9908118159	released
1f37302b-996a-4426-bc51-ebd8547a334e	TCGA-BLCA.dea39ebd-9b3d-4bf0-81ce-6f25116e9abc.ascat2.allelic_specific.seg.txt	a7656e6754ec9fea68a2262348f0d684	10221	released
24c93908-bd02-4c80-9f15-bc1fde8b013d	TCGA_BLCA.693168e7-881f-47ce-ba06-a083099cba71.wxs.MuTect2.somatic_annotation.vcf.gz	7ea706e93b134eadd99d47b1fb6c583d	1339531	released
b2b877ec-104a-4c25-a2c0-8851fd014bfc	210c3cc3-d28b-4c53-9518-291f20fa3a33_noid_Grn.idat	f2d8a7aff0c6d20099c1629b6dfcecd4	8095296	released
84ac935e-fdde-4a6d-9a4e-681e4e799a13	838dde2b-884e-423a-b780-dba605138ad2.wxs.MuSE.aliquot.maf.gz	1d6e54e1dadfb5c613f68c19b1f949de	88648	released
e85be1ed-a872-4e16-9c1f-d3b46b711f54	TCGA_BLCA.6f8f1887-e2f2-4816-ae7f-55cf73fbac49.wxs.MuTect2.somatic_annotation.vcf.gz	ec942ac43b24d62d5cf390814e63b3ff	988520	released
e6ebfc89-7295-4316-abe1-cc0f1607f3fa	TCGA-DK-AA77-01A-11R-A39B-13_mirna_gdc_realn.bam	cad3641448427aff6d29c946c97cfec0	113966426	released
91583c9a-142c-4bb1-af79-b4c90bd1ea22	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_B12_1487050.nocnv_grch38.seg.v2.txt	1dc131436fae0c8b69957d13766f28aa	3478	released
a160b804-0534-4dbf-ab94-5ace5dc554fe	TCGA-DK-AA6M-01A-01-TSA.2EC30A99-1A56-4AD8-87BE-50933D413B8A.svs	0c57ab068ba355b77d7cf84247d336a4	264816995	released
ff3f4164-f9ec-4115-a8f2-1c43d9034cc2	3cad76ac-4dbf-45e9-9d36-bf10743162af.mirbase21.mirnas.quantification.txt	053f5bfd4ecae96ef7198ca575def34f	50345	released
b51f4a33-7754-4cd0-8f49-706f3c5de7bc	TCGA-DK-AA6M-01A-21-A458-20_RPPA_data.tsv	561bf5cd2237f00262bc6d32d963c0b3	22089	released
7d9e046a-53ad-4285-95b0-6bfbf736097e	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_B03_1473536.nocnv_grch38.seg.v2.txt	fe1c86917e91c19f17f5ada9bfc1a9e5	24168	released
fe312ffb-ea9f-4b2f-aacd-cfb3494d6481	0f819290-8588-4f17-8687-b4e9a7afc70b.wxs.aliquot_ensemble_raw.maf.gz	680a207bbea8d2dab35fe2abbc2e23f4	220946	released
e5d42742-ebea-4011-97b6-4cd34710a049	TCGA-BLCA.e22d0457-c96f-440c-9e37-a958e1e41b3f.gene_level_copy_number.v36.tsv	42520046ac6c1823aa7f5d77e87fd909	3446716	released
12cd70a9-27a4-482c-86c0-8c8e9e90538d	f20c6e92-e31a-4081-8818-7c2c473fc5eb.rna_seq.genomic.gdc_realn.bam	a3657ed00798855b3800557f66c4c9b0	8054186622	released
21fc770e-68f1-4386-84bd-3a86eed7ba2d	TCGA-BLCA.39dcde5d-5624-4a90-93f6-fac4f621a3bf.arriba.rna_fusion.tsv	ae37d7985d16791ac37350d0ecea236e	9023	released
58c7a399-4039-4d03-9490-c540af357fc2	TCGA-GV-A3JX-01A-11R-A20E-13_mirna_gdc_realn.bam	c0802ac69ff1df31d726ebbc86a7fb08	54442234	released
7ba9c8e0-8d97-4f36-b984-ef64d25dbc3d	f676396e-4927-4e80-802c-c47b5d453ca5.rna_seq.star_splice_junctions.tsv.gz	d8fa12bea516bf4542692dbb276b0ae1	2457264	released
ecd58099-d7f8-409a-9185-4dedf085e8da	TCGA-BLCA.2e1abb90-b6bd-4124-9802-401d82a7bfb4.ascat2.allelic_specific.seg.txt	aff04ed8251b51a1884b08a1b7f19b57	15793	released
6293f0a5-fc27-4fa6-b090-72b558e19203	05254a25-7401-4d73-ba78-8cf984db7667.wxs.VarScan2.aliquot.maf.gz	cbed2a691010351fd5cd1af72ca4072a	637031	released
4186dcaf-35b5-499f-8b69-af4d046c0cf8	f24a1545-e403-48ad-a629-b3a620edacba.rna_seq.genomic.gdc_realn.bam	4583a880aafdb57fd3c87f8348cb7f71	3962439107	released
02bca903-ca0c-40dc-ba21-5dd73cfd8f75	TCGA-ZF-A9R9-01A-01-TSA.372D6274-0776-486E-AE9D-AC13AACA6608.svs	b88119ce730d61d8ae62202291b3f99e	142996799	released
8a49488a-4755-4fd0-a4d2-63b1daecc012	44ed04db-29ab-4176-95e8-ce3ffae7a2df.methylation_array.sesame.level3betas.txt	4464004c4850691fc339cc7d1628d908	13057201	released
1e837476-1c8f-433d-b45c-6fb021aa5c8a	ddfb4f02-28b6-4e25-bc6a-7f3ed824f088.wxs.Pindel.aliquot.maf.gz	b99d2920cac0212057f6a2dfa7c3e18d	24395	released
c20f44b5-7cd8-43cb-8020-76f15d465fc9	TCGA-BLCA.b5afa9fb-3339-4c15-8774-4069d0098f9b.star_fusion.rna_fusion.bedpe	b699c444326119bbddad6a9c6ad6a8fa	1693	released
d4ae5d91-c640-4aaa-a110-7a364e36d5d0	4838afd0-ca13-40ae-9e0e-638c73489731.wxs.VarScan2.aliquot.maf.gz	f63841850c93d34e036b705571dda5e2	234461	released
910100cc-bf7c-4ea7-8bfb-7f6a25659eb8	44ed04db-29ab-4176-95e8-ce3ffae7a2df_noid_Red.idat	619ff2f8b580e17b7c073c6158a346ac	8095288	released
63b0b0eb-22e5-4f65-b971-dc1266f7d276	aecc0cdf-ce83-4121-a26b-b31d1d86ec2f_wxs_gdc_realn.bam	b0e189cbcf45274676a9558537b87f25	14860648714	released
e8123be3-4a55-4e32-9b11-b1bac725fac0	c76c2e7c-cf07-49b1-80ef-0f97b8abda9d_noid_Grn.idat	a8d1e7575efa7b53d9a1528fe72b55ee	8095226	released
2c5381b7-8d74-4963-9119-d40c18ca1713	7571ec10-29ae-45c2-be20-85b2dfb58716.wxs.aliquot_ensemble_raw.maf.gz	df047dc5d7f898f05e8c3597e548af24	149872	released
17b5d2f2-c8c9-4faf-b27e-edbc7a3e4bd0	c3da3cc2-2299-4a3e-9de8-7a1d0a10345d_wxs_gdc_realn.bam	a9d645e0b26230ef0f0d3a52500e6db7	11469040322	released
a355aacf-79cc-4d59-91bf-c21bfa8a28ce	8d97ac0a-1c79-48aa-b539-181276d6305c.wxs.VarScan2.aliquot.maf.gz	ab27b0c06c375b6c7cd5062bf4feeae8	165225	released
7426ba1c-003e-406b-bee3-7a9c68480d80	HORNS_p_TCGA_b110_113_SNP_N_GenomeWideSNP_6_C03_772270.CEL	3a051dd8c9c38a5d69a20c7ac34550a8	69062473	released
7c3b6025-6dc6-4ab8-8917-d107ca339ce8	a1c72cdf-49fe-4309-980c-88633007ffa7.wxs.muse.raw_somatic_mutation.vcf.gz	af0193ed8553e60544bfa5f109166f44	33858	released
afc0c4aa-ad55-4c59-b05f-5950fe1b6a45	TCGA_BLCA.7c0d5263-413b-4702-9cf3-89f8f44f1470.wxs.Pindel.somatic_annotation.vcf.gz	6fc452c771acde3335d5b3cb26dfd6a4	57961	released
886010b6-8f8f-43ed-bfd3-100a0f5da73f	4438aea4-16a3-4f3a-bfe5-cf972f9acfcc.wxs.varscan2.raw_somatic_mutation.vcf.gz	e93804ea8bfcae2cfafed1412cab1284	33493	released
0b98e406-7ae1-4d60-b131-1feb3db51cd5	095d610c-d3c5-4769-9165-75480a3067b0.wxs.MuTect2.aliquot.maf.gz	fdd7453c018a4a750c5dbed912f7b20c	877271	released
f8c0ecc7-4d3a-4192-81be-2969fee9cad2	TCGA-BL-A13I.976FBDBF-55C5-4957-986B-D2DE85FF7540.PDF	4a7349998a8434cb26b2f3fc71ff0155	240990	released
7d4fb176-8bec-4413-8347-3e10f2114efd	162d259e-4dd3-4121-a227-f8616770b1eb.mirbase21.mirnas.quantification.txt	d9c9161f0f53063930efc54fdde0f399	50220	released
4d5a8771-5cae-43f1-933a-b7719a20b28a	TCGA-BLCA.ef6f6c82-5f7f-4c58-a9d4-4c9dae888782.arriba.rna_fusion.bedpe	824528a14879ae01b39fc19127438f06	663	released
c8e67377-f5dc-4dd7-a28b-17f40b566fd9	TCGA-BLCA.0a1cfd53-6ba0-4cdf-9661-a0dc021cae34.star_fusion.rna_fusion.tsv	aab5e151cb1bda487c59ade3c7036415	12754	released
de8f496f-d441-466e-9844-53656690bf5b	e237f00a-3e12-4c4a-ae7d-7cad7506ea88_noid_Red.idat	b9b632e39c8ad8be04f7e856bcb8607b	8095274	released
d39d0ebb-ca43-4912-beeb-6f6353816301	8c98c4be-3dbf-4332-93e7-6676743ad203.rna_seq.genomic.gdc_realn.bam	2f5299f74e59dff401f148a56be7eb32	7472266245	released
b6576952-6ce4-4e8d-86b4-872179cd94a2	TCGA_BLCA.550460f3-aa1a-42ef-b77c-bc3da42e3462.wxs.MuSE.somatic_annotation.vcf.gz	f357417e5f4b652347344a686283db30	249623	released
78dbb404-7e33-44b2-a80c-a42a3ed445fe	TCGA-FT-A3EE-01A-11R-A205-13_mirna_gdc_realn.bam	64237f96277d0bab4fa45075329a1f8c	132182169	released
7166e202-a57c-4fda-a792-aea2256ec858	TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80.svs	ca295deac2605febf41be40a3d002eb6	3186747963	released
da710400-970c-4e25-bb3b-e8f2242283ba	c198a5a1-1479-4bc0-9859-2166483b5d75.wxs.VarScan2.aliquot.maf.gz	76c81929221547574767e630c5f39e94	153543	released
a17e71b6-d039-459c-95ba-e9f0d1f8fbd3	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_D04_955452.CEL	1d73424b944491d1c5c4096e7490c696	69039149	released
e5c3cbf1-9015-4f6e-9669-200ddec141b8	TCGA-BLCA.83a6ea29-8798-464c-95c6-b17a2f1d9c64.arriba.rna_fusion.tsv	faa98a24493aeb2c5688325885052a48	6087	released
81e6e9e0-dba8-41b7-86d8-ef96a2f049dd	TCGA-GV-A3JX-01Z-00-DX1.36A00B8A-662D-43EE-AB52-CBBBF373BCFF.svs	9ee8bd1e97a324f204d593b547a35631	886261694	released
f9305567-6aeb-4f2b-9946-94601b6b9451	2840cebd-5c2c-49cb-8df7-b829b51a35dd_noid_Red.idat	bdf124854983fe151ca68b64e2820e02	8095221	released
44005977-b1f5-445f-9d7a-9140c9ac076b	e9dd4da0-7f0e-4211-8b8c-ccce42a67704.wxs.MuSE.aliquot.maf.gz	a421d91198cfc5c2ec995345fe68bd23	167779	released
e2d59e97-7bd7-4a47-a1c6-cb498d1b0071	f823e64f-98cf-4dd7-8f9e-f89b6518d5a6.wxs.pindel.raw_somatic_mutation.vcf.gz	d963ddec2d13fd6aeb1b75c7bd20f24d	27631	released
d981451f-7add-4eea-9a79-399ce01c54fc	TCGA_BLCA.5d374f69-4e84-454f-86cb-e1d3602009ba.wxs.VarScan2.somatic_annotation.vcf.gz	99b64e2b7514cb289e469631c32c89a8	315554	released
762d282c-44f1-468e-aa95-bb5355541fce	TCGA_BLCA.3e4813ab-804a-4dcf-afdf-0b3826043718.wxs.MuTect2.somatic_annotation.vcf.gz	37b54c70bb96e6ff0578e8f0c1201a7c	1555718	released
4b4a6aad-f26e-424d-9438-ebad686f2317	8cf67763-b9b1-4767-b93b-c2fe95667caa.wxs.muse.raw_somatic_mutation.vcf.gz	373c674dbcbfcbbe6f344b0ee051ebc6	27419	released
9960c555-f3f8-4fca-b62b-13e8e0b8c98b	nationwidechildrens.org_ssf.TCGA-GV-A3JX.xml	26b93831da9d7d95fc767795ea722477	16121	released
cff1b7b0-850f-4225-a0d4-cb19011fe5f5	c70d450e-7dd4-4c2f-9589-b80d4167625b.wxs.aliquot_ensemble_raw.maf.gz	8939d14c19194330f107dd18b0ea2a7f	220326	released
137a5cd0-6953-4eae-988a-0ebb6ff84b5a	09bce571-5759-4248-a6c2-01d6b940fb1d.wxs.aliquot_ensemble_masked.maf.gz	c5e5a49af661ffc7f6e58816019999fd	51832	released
83819285-c144-4d05-942f-e4b64b2246a8	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_D02_955420.grch38.seg.v2.txt	88fe3c653c28b855678b7e41d254541e	55094	released
ad22b08f-0bc2-4bf3-96c2-9cb3d65c0718	f20c6e92-e31a-4081-8818-7c2c473fc5eb.rna_seq.augmented_star_gene_counts.tsv	01af24cfb57e639a42c1af6e1c97a2a7	4251869	released
db6d06f2-c343-4c01-9353-f683ae81410a	39a83382-1ae1-4f98-b20f-cf31b202979e_noid_Grn.idat	826b7e28c46d3430f15f9db048c74f6f	8095267	released
70a6aa04-bbd2-42ab-9030-774bd2c9c5f0	TCGA_BLCA.fb8b9f12-0785-4dd0-b78b-5ac2a8283766.wxs.Pindel.somatic_annotation.vcf.gz	081593c087089590b50e9f65fa250f8a	107287	released
dc8114bb-1b30-4ca3-a204-d03d24386644	db3bb39b-a1a6-49af-aae3-7cb489a724e4_wxs_gdc_realn.bam	dc135234ad979425fd0ef9027db703b8	9781117137	released
21deff55-ad0d-44e1-a96f-eb1796e60c46	4600c8c4-2d81-4a7a-8032-9545069bbcfa.rna_seq.transcriptome.gdc_realn.bam	c26b59f17b9254a0db067674860c697c	14998687592	released
5c88d9e3-14c7-45a2-b411-df37afeb6bb6	TCGA_BLCA.81996407-2788-49e3-9fc3-e47e1a573219.wxs.MuSE.somatic_annotation.vcf.gz	4a0e9d17ecf979b4145455d0c8e2d890	128276	released
7e8e4062-6edb-491b-b3ae-15a6e3d328e7	e1cd6a80-34b8-4988-8b1d-11156c0486ec.wxs.MuSE.aliquot.maf.gz	607c0e722da6c3dd3ff87d74bcfb1288	170560	released
ea34ce2f-2156-4b54-82c1-7957f0ba5165	TCGA-BL-A13I-01A-01-BSA.99c2ff81-c48c-431b-811a-4073e3f8c4e0.svs	2e6f3f98a87c1c0e4f326d9d22ca5232	222776975	released
f14517b9-4e41-41f2-b433-1bb43c0b01d1	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_C07_955392.CEL	a7cbfe0baa796c94e44f9f25192976fc	69115873	released
f11e8826-9049-4d8b-8a76-b5b26a05f7ae	db940ce0-2357-4e83-aa19-aea672a121d9_wgs_gdc_realn.bam	f659641dedce1c38d07f318e7d86525d	54440823658	released
67d22d28-e7cf-4feb-a169-02b0896b9fa5	413dc7c9-3243-4da6-832b-656a591b0dc8_noid_Red.idat	dea167cd4de2ab677e212296bdf8158f	8095264	released
cd077467-c6b4-44de-9bd0-817015a11c94	TCGA-BLCA.0a1cfd53-6ba0-4cdf-9661-a0dc021cae34.star_fusion.rna_fusion.bedpe	6113c9f30530264c87aaa1f38a6cffcc	723	released
9656630b-bc28-4bda-9ea7-e65bd9d120b8	nationwidechildrens.org_biospecimen.TCGA-UY-A9PH.xml	9b1ebb98226c123404afaccef128fcac	52155	released
8b349dad-de81-4a9f-a546-2e982376efc4	eb74fd74-f596-483a-a2e5-585c9732fa67.wxs.pindel.raw_somatic_mutation.vcf.gz	609ffb8307947e3e094420c40e3b59b4	28942	released
510146bb-bae8-45ff-a894-b04d00d7c027	125e6856-a77e-4821-baff-23fe26736c68.wxs.Pindel.aliquot.maf.gz	f2fd2e2f724712e8b381b8dd1d85749b	31761	released
20178547-14ca-4d4c-88c3-82fd5b4fdbcd	83a41eb1-f293-416d-8182-565e00b7afbd.wxs.MuSE.aliquot.maf.gz	eb1961441fc4ff6b1f2e3e0576da1285	345744	released
7feee6a7-862a-4964-bd69-96960c7b38da	583933e3-22a7-4db1-8921-b4b2273836fb_wxs_gdc_realn.bam	faa01aa8c0197115b6b9dc4ff6b941c1	6985058573	released
5a74c41e-1a28-47c3-9b01-e44b43f9dd05	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_E12_955440.grch38.seg.v2.txt	063b27c6b00ff4853005d5a2c797d568	44857	released
526ab33e-acb1-42f4-a50e-e32c64b3452b	TCGA-BLCA.9ccc99cf-20e8-4410-820b-b4e62f30d485.arriba.rna_fusion.bedpe	7ce7c263d989d79c89064770267fa1ef	3453	released
f9fef093-96d4-43a6-849b-a6c71b8a6cd9	TCGA-BLCA.f8d88437-375c-4cba-ac04-f70afe54d402.star_fusion.rna_fusion.tsv	82f6a32e4debfbbf717d3f57c539f3a2	7386	released
b6eb7c0c-d5bb-4ce0-9d13-1943daf81420	WAXEN_p_TCGA_252_253_N_GenomeWideSNP_6_B07_1270740.birdseed.data.txt	10e2c805d2afe6e4fe4d3b152f3dc52b	20851958	released
b3997744-3d25-4e70-9e92-a38e505531e2	a862b7d6-bfef-47ee-8178-2c0bf172ff62_noid_Grn.idat	1763c4595bf3737e111668356b8138ea	8095231	released
720fc588-24f6-4d6d-9af2-b942f46f69d1	nationwidechildrens.org_ssf.TCGA-BT-A42F.xml	49637d5ee9e0505a256d84e5d67cd2ce	16416	released
2298899c-9cc7-4210-acc3-d8faf02618e5	259e8c1e-ae52-4ce2-ba1b-6ec218fe038b.mirbase21.mirnas.quantification.txt	c05cd886b03843dbf2f04fad177f8ede	50161	released
780dda0b-f476-49c9-892d-504bd38b9c12	09418b0d-8f70-497c-b599-4eab4c711eea.rna_seq.chimeric.gdc_realn.bam	47a918e346b0d5c685a93c798c99c815	38917071	released
725ac1c6-ba9a-4d81-9583-8e1692626c94	WAXEN_p_TCGA_252_253_N_GenomeWideSNP_6_B07_1270740.grch38.seg.v2.txt	d5be9346985244c4347ff8e1b84c0af7	16478	released
a51c1c0e-911d-4ddf-b140-1ecbcb7f674e	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_A09_1487082.CEL	4941499b1d25e23ebef2be2892ddd92d	69070897	released
a04a9bf1-54f6-48d9-bd3c-8dfca84886ba	09418b0d-8f70-497c-b599-4eab4c711eea.rna_seq.transcriptome.gdc_realn.bam	074b44bfa449e459b7df47261f1788fc	7594658615	released
176fc5a4-fdef-484d-bf15-276a306b0fa3	22a1eb03-834b-4474-aaca-28bbd6e8c022_noid_Red.idat	de026fb4c1d2e30b04112c70b3501c89	8095319	released
588f1699-4e22-4954-95d5-b8b515777701	deb0e19f-185b-49df-9760-dcd662b3d371.wxs.aliquot_ensemble_raw.maf.gz	39234233b088ba2b11119abbf5117fd4	103521	released
963d8b8a-0ac5-495d-b1b5-e31421fecb52	nationwidechildrens.org_ssf.TCGA-DK-A3IQ.xml	38d417cf7e0e586b4f5b43764938c146	16415	released
a305dc13-e882-4c00-a6f6-28e7a4b2fe45	4600c8c4-2d81-4a7a-8032-9545069bbcfa.rna_seq.chimeric.gdc_realn.bam	d4a626b4af97f437150a3dc68000031f	68726234	released
cc0d8705-2c51-4e9f-a726-13983d766d40	4600c8c4-2d81-4a7a-8032-9545069bbcfa.rna_seq.genomic.gdc_realn.bam	bb1c05003fae4501c8241217d07224b6	7160601497	released
fb15eff9-6dbd-48cc-9dd4-a6d4eaf86af5	TCGA-DK-A3IQ.11C9802C-072A-4B09-96FB-0CAC21BF43D8.PDF	64b16d3eda07426804126cf0bd91449f	226838	released
8dd7c8ba-f508-445d-8d30-f1dd7343003c	OKRAS_p_TCGA_198_199_200_SNP_N_GenomeWideSNP_6_C07_955392.grch38.seg.v2.txt	24e0e97330af5f1f57d9c626d8c00cfb	214568	released
eeedef9e-cfed-49ec-bb68-c393664f14c7	7ec906a3-e491-40e4-a68f-c0b745050538.rna_seq.transcriptome.gdc_realn.bam	ca30d95700892e1cb53ecf70498c5d5a	14683555034	released
f5d3345c-93b3-427c-92f0-4514d6b8d6f5	e237f00a-3e12-4c4a-ae7d-7cad7506ea88_noid_Grn.idat	2df2d57d89dfff9b9eb20ef7d5b6e026	8095274	released
b80ab3fd-8657-4940-9d09-90910eb2bd1a	4b27400f-f5ab-4f18-a2e1-f45b03a31f13.rna_seq.genomic.gdc_realn.bam	7ee93ccdbf7ec65feded0f7a9f53a5c1	2682907126	released
ba2b6a09-ae44-419a-802f-f3ebe648aa06	TCGA-BLCA.6c5188b4-21f0-4e7c-ab6e-01ababb0ca2e.gene_level_copy_number.v36.tsv	eac8acce30f99182ba4ea757842e7d67	3446828	released
76d7dbf4-a146-47a5-810f-830bf6f9ff8f	SNOWS_p_TCGA_Batch_309_310_NSP_GenomeWideSNP_6_A03_1362102.nocnv_grch38.seg.v2.txt	4e4fff3700ed29be3a18dbbe435c1058	4046	released
d23f229f-a661-4e85-b89e-6d8dae795887	TCGA_BLCA.7425639a-542e-413f-96f5-afb2745934b4.wxs.MuTect2.somatic_annotation.vcf.gz	5d540d01c88122230b77930e90257144	1414271	released
461dc802-3da1-4514-b13a-6e6b147c8bf0	HERMS_p_TCGAb_391_NSP_GenomeWideSNP_6_F12_1473668.nocnv_grch38.seg.v2.txt	2f732e18ab20a161d8f16f65e32ff026	2641	released
c31f5d3c-237c-43c4-a420-3cb15950c619	TCGA_BLCA.0b287de6-c9be-437b-a605-057adeb6591e.wxs.VarScan2.somatic_annotation.vcf.gz	8d26f0cf13b33a71069039f9dde32220	218643	released
555e37b8-1d58-4345-b0d4-5c778b77108a	TCGA_BLCA.55f1bcef-b441-4ea0-8636-dc2308e44e49.wxs.MuSE.somatic_annotation.vcf.gz	8660a2de4eb9bdb2dca7ecb164246f28	279745	released
02d97026-0948-42b2-b5dc-685a4b3d6300	8dcf3b09-102a-470c-9201-3053703af7cb.wxs.MuTect2.aliquot.maf.gz	b5f5ae9744f4a249d5d9462015718dbf	1130164	released
24855ac4-e84c-4d1a-8e8a-b4924689763a	413dc7c9-3243-4da6-832b-656a591b0dc8.methylation_array.sesame.level3betas.txt	302d6daa4a5fa8bfcf53f93129153700	13084350	released
ce3b3d37-0022-4bd4-a0fe-47a580f15071	TCGA_BLCA.2a14babf-0599-4ba7-9933-3032d1822f4b.wxs.MuTect2.somatic_annotation.vcf.gz	7257aa92e964851ad030addeadf8f943	1356655	released
ee7a04d0-281b-4fd3-a7a8-d11bd664612c	nationwidechildrens.org_clinical.TCGA-UY-A9PH.xml	bed1fc47f5009c268c4e169bdd1176d9	36299	released
c3bb09b6-f161-44d1-a4f4-9733ffd20207	45dc751a-3cdb-4bc7-b550-ef074e3c1190.rna_seq.augmented_star_gene_counts.tsv	59cebd7de4f1606e7a159d03b6093ade	4211837	released
4d118f65-55f0-4e79-ac0c-a8e3b65b4005	91b0b5bc-3cb1-45bd-8748-c055219e7705.wxs.Pindel.aliquot.maf.gz	3fb4a19ad5550c1f526b50c0c89d320a	38852	released
0d2eb700-021e-4c80-84bd-e02c6f4ef842	NAVVY_p_TCGAb_401_NSP_GenomeWideSNP_6_E08_1487120.birdseed.data.txt	9902bc28d5662a0b0cd836ef6d0cde36	20850928	released
41eb97cd-ea51-400c-a6a4-a549f122b6e2	4186e288-3975-4d0e-ba05-0e8fe52e014a.methylation_array.sesame.level3betas.txt	4da8b64aec4f0443a8d03cc1b16bccb2	13046459	released
70a4e08c-200c-4b0b-9879-eafcbfbbe15c	edcfc2c4-b259-4a79-87d1-36596d99f87a.methylation_array.sesame.level3betas.txt	5e20d726b599b5c0b262073cdaf5ebfd	12958384	released
ff25af50-3516-46a4-acda-09e5910d41cf	TCGA_BLCA.511b5f66-ae5c-4589-840b-dd8e806dd78a.wxs.Pindel.somatic_annotation.vcf.gz	b4486ecaff08430b4a21609a547ac9e8	44689	released
52bc4c95-5509-4e16-a1f5-f986bbf7a083	eb78d00b-a488-49bc-820f-ac4763ebc9b9_noid_Red.idat	d3bff9b6bb65cc061a9c1e58c7ad4d36	8095298	released
